consumer_id,2023-01-01 00:00:00,2023-01-01 01:00:00,2023-01-01 02:00:00,2023-01-01 03:00:00,2023-01-01 04:00:00,2023-01-01 05:00:00,2023-01-01 06:00:00,2023-01-01 07:00:00,2023-01-01 08:00:00,2023-01-01 09:00:00,2023-01-01 10:00:00,2023-01-01 11:00:00,2023-01-01 12:00:00,2023-01-01 13:00:00,2023-01-01 14:00:00,2023-01-01 15:00:00,2023-01-01 16:00:00,2023-01-01 17:00:00,2023-01-01 18:00:00,2023-01-01 19:00:00,2023-01-01 20:00:00,2023-01-01 21:00:00,2023-01-01 22:00:00,2023-01-01 23:00:00,2023-01-02 00:00:00,2023-01-02 01:00:00,2023-01-02 02:00:00,2023-01-02 03:00:00,2023-01-02 04:00:00,2023-01-02 05:00:00,2023-01-02 06:00:00,2023-01-02 07:00:00,2023-01-02 08:00:00,2023-01-02 09:00:00,2023-01-02 10:00:00,2023-01-02 11:00:00,2023-01-02 12:00:00,2023-01-02 13:00:00,2023-01-02 14:00:00,2023-01-02 15:00:00,2023-01-02 16:00:00,2023-01-02 17:00:00,2023-01-02 18:00:00,2023-01-02 19:00:00,2023-01-02 20:00:00,2023-01-02 21:00:00,2023-01-02 22:00:00,2023-01-02 23:00:00
MTR_l_04,231.51,233.14,233.64,234.86,235.11,236.05,235.84,235.27,235.2,234.86,233.57,232.42,231.62,230.21,229.29,228.6,228.23,227.75,227.82,227.91,228.63,229.15,230.07,231.19,231.47,232.84,233.83,235.19,234.99,235.96,236.17,235.41,234.56,233.73,232.82,231.33,230.15,229.68,228.95,227.77,227.73,227.75,227.09,228.5,228.68,230.2,230.41,231.62
MTR_l_05,231.34,232.35,234.82,235.09,234.85,236.73,236.18,235.22,235.68,233.45,233.65,232.89,231.81,231.04,230.19,229.68,228.24,228.08,227.91,228.62,228.7,229.72,230.52,230.85,232.71,233.6,233.85,235.14,234.89,235.51,235.96,235.56,234.96,234.31,233.66,232.22,231.11,230.37,229.19,228.1,228.22,227.59,228.07,228.45,229.07,229.83,230.76,232.26
MTR_l_06,230.91,231.75,232.56,233.17,234.22,235.36,234.81,234.57,233.84,233.35,232.99,231.15,230.54,229.52,229.14,227.59,226.93,226.67,226.78,226.96,227.85,229.13,229.19,230.62,231.54,232.62,233.99,234.16,234.18,235.19,235.04,235.18,233.47,233.47,231.69,231.43,230.43,228.65,228.72,227.59,227.68,227.63,226.99,227.52,228.34,228.79,229.63,230.8
MTR_m_01,231.74,232.56,233.79,234.31,234.9,235.55,236.07,235.65,234.6,234.74,233.86,232.46,231.06,229.96,230.02,229.01,227.96,228.15,226.73,228.73,228.77,229.24,229.98,231.12,231.69,233.5,234.39,235.11,235.13,235.29,236.09,235.59,234.84,233.95,232.68,232.63,231.7,229.79,228.7,228.55,227.42,228.01,227.74,228.92,228.46,229.75,230.26,231.48
MTR_m_02,232.61,233.28,234.07,234.35,235.55,236.35,235.66,235.65,234.88,234.78,233.76,232.52,231.88,230.32,229.43,228.73,228.59,227.56,227.74,228.96,229.01,229.37,230.12,231.14,232.62,233.61,234.6,235.23,236.16,235.75,235.86,235.86,234.88,234.17,232.92,231.61,231.64,229.58,228.78,228.37,227.85,227.71,228.09,228.44,229.39,230.31,231.54,232.18
MTR_m_03,228.81,230.72,231.38,232.47,232.22,232.82,233.28,233.37,232.5,231.8,231.0,230.01,229.15,227.45,226.68,226.64,225.91,224.78,224.85,226.27,226.22,226.52,227.37,228.68,229.38,230.53,231.89,232.75,232.88,233.01,233.22,232.96,231.88,231.63,230.65,229.05,228.09,227.32,226.16,225.35,225.92,225.92,225.33,225.86,226.14,226.89,228.07,229.07
MTR_m_04,229.85,231.54,231.52,232.77,233.06,233.75,234.55,233.83,233.35,232.86,231.73,230.51,230.02,228.49,228.27,226.71,226.68,226.16,225.99,226.11,226.68,227.46,228.4,229.67,231.02,231.17,232.1,233.2,234.31,234.48,234.53,233.6,233.37,232.35,231.28,230.23,229.37,228.7,227.16,226.51,226.47,226.13,226.31,226.27,227.93,227.28,228.94,229.79
MTR_m_05,230.63,231.78,231.83,232.87,233.29,233.9,234.7,234.15,233.29,233.43,232.03,230.98,230.36,228.33,228.18,227.57,226.33,225.77,225.37,226.56,227.1,228.15,228.55,229.92,231.38,230.81,232.64,233.12,233.85,234.52,234.05,233.34,233.32,233.12,231.78,231.21,229.75,228.81,227.79,226.65,227.05,226.25,226.53,226.99,227.09,227.9,229.3,229.68
MTR_m_06,232.74,232.98,234.54,235.43,236.12,236.8,236.48,236.5,234.76,235.27,233.98,232.72,232.35,230.73,229.52,229.71,228.09,228.4,228.28,228.96,229.32,230.25,231.16,232.15,232.7,234.36,234.63,235.91,236.77,237.24,236.49,235.95,235.52,234.74,233.92,232.5,232.07,230.05,229.64,228.79,228.94,227.67,228.39,228.82,229.63,229.81,231.18,232.97
MTR_n_01,230.51,231.24,232.52,232.96,233.95,234.16,233.94,233.91,233.86,233.02,231.64,231.36,229.94,229.0,227.78,227.76,226.54,226.09,226.37,226.57,226.63,227.68,228.58,229.45,230.79,231.8,232.28,233.37,233.51,233.98,233.9,233.93,233.65,232.67,232.03,230.55,229.62,228.34,227.4,227.12,226.2,226.14,226.38,227.23,227.44,228.04,229.54,230.49
MTR_n_02,231.6,232.58,233.48,234.78,234.74,235.93,235.49,235.92,235.09,234.57,233.47,232.06,232.32,229.73,229.21,228.64,228.27,227.52,227.47,227.71,228.98,228.75,230.17,230.87,231.96,233.31,233.88,234.51,235.87,235.67,235.83,235.6,234.84,233.79,233.07,232.02,230.6,229.72,228.43,228.11,227.84,227.15,227.03,227.98,229.44,229.33,231.05,231.27
MTR_n_03,229.79,230.73,231.5,231.37,232.41,233.37,233.03,233.14,232.53,232.29,231.36,230.69,229.53,228.3,227.19,226.71,225.87,225.58,225.18,225.71,226.08,226.78,228.07,228.41,230.33,231.62,231.99,232.9,233.28,233.17,233.1,232.45,231.8,231.53,230.82,229.5,228.26,227.42,226.7,225.9,225.36,225.61,225.18,226.07,226.96,226.7,228.27,229.16
MTR_n_04,229.7,230.72,231.0,231.74,232.49,233.12,232.87,233.4,232.66,231.99,231.1,230.7,229.18,227.78,227.6,226.31,225.61,225.4,224.37,225.54,225.66,226.61,227.6,227.96,229.11,231.02,231.63,232.4,232.62,233.22,232.77,233.27,232.2,231.27,230.35,229.09,228.22,227.41,226.65,225.95,225.27,225.32,224.91,225.85,225.99,227.48,228.52,229.07
MTR_n_05,230.55,231.44,233.13,233.87,234.16,235.08,234.62,235.17,234.67,233.29,232.48,231.87,230.9,229.91,228.66,228.15,227.37,226.47,227.49,227.18,227.73,228.06,228.98,230.21,231.44,232.31,233.54,234.26,234.8,234.71,234.99,234.54,233.9,233.55,231.65,230.58,230.68,228.82,228.77,227.61,227.01,227.34,227.08,226.56,227.37,228.41,229.33,230.74
MTR_n_06,230.11,230.61,231.65,232.67,233.12,233.63,233.89,233.64,233.71,232.58,231.22,231.07,230.01,228.59,227.81,227.0,225.62,226.13,225.69,226.45,226.91,227.47,228.27,228.93,230.61,231.66,232.35,233.41,232.87,234.23,233.68,233.74,233.11,231.71,231.22,229.27,228.83,228.12,227.18,226.84,225.97,225.49,225.73,226.5,227.15,228.01,228.97,229.46
MTR_o_01,230.71,231.52,232.04,232.79,234.37,234.37,235.19,233.96,234.67,233.66,233.09,231.91,231.05,229.58,227.87,227.67,227.2,227.14,227.51,227.44,227.66,227.88,229.51,229.96,231.27,232.7,232.83,233.83,234.03,235.05,235.3,234.33,233.52,233.43,232.24,230.92,230.03,228.85,228.72,226.78,226.68,226.92,226.75,227.02,227.85,228.65,229.82,230.78
MTR_o_02,229.59,230.35,231.71,231.58,232.9,233.31,233.45,232.71,232.85,231.75,231.53,230.38,229.01,227.65,227.61,226.41,225.43,225.21,225.53,225.49,226.49,226.96,227.47,229.02,229.34,230.49,231.64,233.02,233.28,233.03,233.37,232.98,232.32,231.57,230.32,229.61,228.99,227.3,226.94,225.92,225.04,225.48,225.64,226.1,226.43,226.71,228.29,229.56
MTR_o_03,230.17,231.25,232.61,232.32,233.57,234.44,234.06,233.5,234.19,233.01,232.58,230.89,229.71,228.44,227.9,227.27,225.47,225.88,226.4,226.59,227.15,227.43,228.18,229.53,230.53,231.43,231.86,233.05,234.14,234.02,234.14,233.46,233.49,232.23,231.31,230.0,229.67,228.09,227.74,226.09,226.53,226.57,225.57,226.21,227.49,227.49,228.91,230.46
MTR_o_04,232.48,233.8,233.78,235.26,234.98,236.55,235.52,236.35,234.63,234.86,233.62,233.04,231.63,230.36,229.69,228.6,228.6,227.48,228.38,228.28,228.77,229.53,229.93,230.92,232.69,233.43,234.15,235.3,236.04,235.88,235.61,235.9,235.25,234.71,233.42,231.36,231.06,230.86,229.66,228.73,228.36,227.89,228.34,228.3,228.81,229.95,231.57,230.97
MTR_o_05,231.96,232.72,233.27,235.02,235.44,235.49,235.09,236.13,234.56,234.59,233.06,232.39,231.18,230.01,229.71,227.88,227.63,227.31,227.52,227.4,227.77,228.31,229.85,230.84,232.7,232.86,234.12,234.79,235.39,235.77,235.67,235.05,234.44,233.69,232.81,231.3,230.58,229.64,229.03,228.52,227.95,227.04,227.52,228.09,228.57,229.3,230.44,231.64
MTR_o_06,232.29,233.38,233.92,234.88,235.45,235.24,235.2,236.48,234.86,235.04,234.03,233.35,231.9,230.01,229.35,228.32,227.91,227.23,227.53,228.52,228.58,229.3,230.37,231.33,233.01,233.78,234.59,234.93,235.64,235.57,235.78,235.26,234.74,234.3,233.13,232.36,231.21,230.05,229.42,229.0,228.62,227.79,228.45,228.14,229.37,229.95,231.75,231.67
MTR_p_01,229.81,231.15,232.03,233.13,233.81,234.25,234.4,233.19,233.49,232.89,232.18,231.21,229.92,229.01,227.82,227.04,226.48,226.47,225.82,226.78,226.88,228.39,228.57,229.99,230.22,232.12,233.3,233.77,233.61,233.77,234.36,234.43,233.27,232.17,230.84,230.31,229.55,228.11,227.15,227.1,226.2,226.81,226.98,227.04,227.69,227.92,229.1,230.48
MTR_p_02,229.46,230.73,231.98,232.57,233.26,233.39,233.54,233.31,233.3,231.65,231.58,230.58,229.13,228.69,227.29,226.43,226.04,225.45,225.36,226.14,226.49,227.84,228.2,229.16,229.91,231.66,232.39,232.39,233.61,233.62,233.76,233.63,232.83,232.07,230.93,229.64,228.57,227.68,226.84,226.64,225.59,225.57,225.45,226.06,227.36,227.22,229.06,229.72
MTR_p_03,231.7,231.87,233.66,234.11,235.02,234.74,235.02,234.95,234.58,233.54,233.22,232.05,231.07,229.78,228.25,228.05,227.21,228.16,227.79,227.64,227.88,228.82,229.55,230.45,232.08,232.15,233.63,234.87,234.98,234.92,235.26,234.56,234.06,233.81,232.52,231.13,230.53,229.14,228.24,228.26,228.02,226.75,226.93,228.09,228.3,228.9,230.59,232.17
MTR_p_04,231.43,232.3,233.92,234.25,234.61,235.94,235.24,235.56,234.67,234.25,233.61,232.85,230.89,230.11,229.2,228.31,227.97,227.48,228.13,227.85,229.21,229.97,230.32,230.79,232.36,232.75,233.79,234.3,235.48,235.38,235.23,235.2,235.02,233.95,233.27,231.48,231.38,229.68,229.23,228.02,227.72,228.08,227.16,227.68,228.5,229.58,230.63,231.86
MTR_p_05,232.14,233.01,234.44,234.65,235.38,236.24,235.88,236.19,235.35,235.05,233.4,233.2,231.27,230.73,229.48,228.73,228.3,228.34,228.48,227.89,229.26,229.58,230.15,231.23,232.39,233.79,234.29,235.47,235.36,236.28,235.83,235.49,235.51,234.49,233.94,232.29,231.61,230.65,229.25,228.21,228.17,228.33,228.07,228.4,229.05,229.73,230.57,232.67
MTR_p_06,231.1,231.83,233.09,233.61,234.84,234.08,234.79,234.09,233.97,233.58,233.04,232.12,230.71,229.34,228.25,227.89,226.63,227.37,227.3,226.91,228.12,228.78,229.74,230.04,231.3,232.36,233.48,234.7,234.27,234.61,234.73,233.94,234.31,232.6,232.31,230.62,230.26,229.33,228.09,227.1,226.82,226.49,226.11,228.06,227.91,228.47,230.46,231.37
MTR_q_01,231.42,231.95,233.65,233.83,234.39,235.02,235.38,234.84,234.29,233.19,232.97,230.77,231.03,229.33,228.81,227.93,227.84,227.07,227.35,227.6,227.84,228.63,229.23,230.24,231.88,232.16,234.1,233.99,234.72,235.23,235.16,234.38,234.29,233.47,232.65,231.53,230.26,229.19,227.75,228.11,226.84,226.93,227.1,227.46,228.75,228.89,229.59,230.84
MTR_q_02,231.67,232.76,233.7,234.54,235.35,235.25,235.8,235.99,234.67,234.37,233.59,231.99,231.45,229.93,229.54,228.1,228.79,228.4,227.75,228.43,228.31,229.09,229.96,231.41,231.85,233.43,234.01,234.6,235.1,235.56,235.56,234.87,235.08,233.41,233.05,231.72,230.51,229.29,229.09,228.77,227.15,227.58,227.49,227.65,228.39,230.41,230.52,231.17
MTR_q_03,229.36,230.62,231.96,232.66,233.74,233.51,233.88,233.78,233.2,232.68,231.49,230.11,229.96,228.14,227.78,226.57,225.67,225.65,226.08,226.11,227.42,227.52,228.67,229.2,230.43,231.6,232.27,232.51,233.07,234.11,233.78,233.53,232.93,231.85,231.75,230.22,228.92,228.21,226.89,226.82,226.17,226.13,226.2,226.65,227.48,227.87,229.17,229.71
MTR_q_04,230.49,231.75,232.84,233.79,234.4,234.76,234.89,234.35,233.56,233.87,232.55,231.63,230.66,229.97,228.78,227.39,227.23,227.0,226.75,227.17,227.15,228.25,229.4,230.03,231.77,232.38,232.94,233.28,234.73,234.63,235.3,233.98,233.3,233.49,232.39,230.99,230.04,228.83,227.38,227.46,226.49,226.77,226.71,226.84,228.67,229.3,228.36,230.88
MTR_q_05,231.22,232.04,233.53,234.08,234.42,234.8,235.51,234.85,234.82,234.28,233.04,231.39,230.92,230.6,228.86,228.21,227.92,227.66,227.48,228.25,228.07,228.65,230.06,230.51,231.79,232.69,234.02,234.62,235.1,234.89,234.95,234.53,233.46,233.41,232.53,231.68,230.43,228.96,228.51,227.52,227.24,227.68,227.66,227.34,228.31,229.65,229.42,230.97
MTR_q_06,231.19,232.22,233.49,233.9,234.3,235.01,234.85,235.07,234.39,233.34,232.83,230.95,230.83,229.46,228.55,227.49,227.38,227.2,227.11,227.06,227.78,228.16,229.82,230.86,231.32,233.04,233.36,233.59,235.27,235.4,235.58,234.0,233.5,233.09,233.21,230.93,230.44,228.87,228.3,227.24,226.76,226.56,226.89,227.45,228.04,229.23,229.58,230.45
MTR_r_01,231.4,232.9,233.63,234.65,234.07,235.38,235.26,234.78,234.41,234.31,234.08,231.87,231.76,230.36,229.32,228.56,227.32,227.79,227.49,227.13,228.89,228.67,230.66,231.05,232.12,233.67,233.44,234.4,234.99,235.44,235.92,235.08,235.23,233.94,232.9,231.9,230.32,229.92,229.2,227.9,228.22,226.74,228.32,227.88,228.47,229.61,230.81,231.96
MTR_r_02,230.9,232.3,232.94,233.79,233.96,234.64,235.1,235.03,234.24,234.17,233.63,231.84,231.13,229.46,229.12,228.34,227.67,227.4,227.25,226.77,228.42,228.18,229.27,230.76,232.17,232.95,233.77,234.14,234.5,235.04,234.94,235.3,235.13,232.88,231.98,231.82,230.13,229.93,229.01,227.8,227.9,226.99,227.21,227.7,228.62,229.38,230.99,231.11
MTR_r_03,231.46,232.33,233.11,234.77,234.02,235.74,235.34,235.15,234.7,234.1,233.59,232.23,231.78,230.11,229.35,228.24,227.59,227.22,227.36,227.28,227.72,228.68,229.7,230.67,232.0,232.45,233.66,234.56,234.88,235.36,235.46,234.92,233.88,233.83,233.07,231.2,230.19,229.76,229.34,228.0,227.35,227.05,227.02,227.45,228.4,228.91,230.16,231.14
MTR_r_04,231.86,233.41,233.24,234.85,235.63,235.51,235.42,235.41,235.36,234.56,233.31,232.08,231.69,229.92,229.46,228.62,227.66,227.39,228.04,227.96,228.85,229.22,229.74,231.36,232.3,233.35,233.88,235.43,235.7,235.65,235.07,235.78,234.86,234.41,232.93,231.78,230.94,229.67,229.09,228.21,227.96,227.44,228.51,228.15,229.03,230.48,230.35,232.12
MTR_r_05,231.47,232.04,233.16,234.28,233.84,235.47,235.0,234.4,234.8,233.37,233.01,231.29,231.09,229.57,229.16,228.59,227.51,227.26,227.3,227.25,228.29,228.86,228.74,230.57,231.86,232.28,233.83,234.4,234.69,235.33,235.8,235.19,234.79,233.85,232.24,231.28,229.6,229.17,229.13,227.69,227.71,227.05,227.57,226.92,228.47,229.16,230.01,231.27
MTR_r_06,229.56,230.21,230.94,232.77,232.56,232.98,233.29,233.06,233.18,232.35,231.46,230.45,229.36,228.14,227.83,225.73,225.81,225.34,225.59,225.26,225.31,227.16,228.58,229.45,229.91,231.23,232.27,232.48,232.8,233.07,232.82,233.17,232.22,232.28,230.68,228.68,229.3,226.95,226.54,226.11,225.63,225.27,225.98,226.1,226.37,226.92,227.93,230.02
